Serial Number:     399738     --     Series: Temperature (*C) c:1
Serial Number:     399738     --     Series: Dew Point (*C) c:1 3
Serial Number:     399738     --     Series: Abs Humidity (gm/M3) c:1 3
Serial Number:     399738     --     Series: RH (%) c:3

Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
10/18/09 09:00:00.0	16.38	6.43	7.2	51.7
10/18/09 09:30:00.0	16.38	6.43	7.2	51.7
10/18/09 10:00:00.0	16.38	6.43	7.2	51.7
10/18/09 10:30:00.0	16.38	6.43	7.2	51.7
10/18/09 11:00:00.0	16.38	6.43	7.2	51.7
10/18/09 11:30:00.0	16.38	6.43	7.2	51.7
10/18/09 12:00:00.0	16.38	6.43	7.2	51.7
10/18/09 12:30:00.0	16.38	6.57	7.3	52.2
10/18/09 13:00:00.0	16.38	6.57	7.3	52.2
10/18/09 13:30:00.0	16.38	6.57	7.3	52.2
10/18/09 14:00:00.0	16.38	6.57	7.3	52.2
10/18/09 14:30:00.0	16.38	6.57	7.3	52.2
10/18/09 15:00:00.0	16.38	6.57	7.3	52.2
10/18/09 15:30:00.0	16.38	6.57	7.3	52.2
10/18/09 16:00:00.0	16.38	6.57	7.3	52.2
10/18/09 16:30:00.0	16.38	6.43	7.2	51.7
10/18/09 17:00:00.0	16.38	6.43	7.2	51.7
10/18/09 17:30:00.0	16.38	6.43	7.2	51.7
10/18/09 18:00:00.0	16.38	6.43	7.2	51.7
10/18/09 18:30:00.0	16.38	6.43	7.2	51.7
10/18/09 19:00:00.0	16.38	6.43	7.2	51.7
10/18/09 19:30:00.0	16.38	6.43	7.2	51.7
10/18/09 20:00:00.0	16.38	6.43	7.2	51.7
10/18/09 20:30:00.0	16.38	6.57	7.3	52.2
10/18/09 21:00:00.0	16.38	6.57	7.3	52.2
10/18/09 21:30:00.0	16.38	6.57	7.3	52.2
10/18/09 22:00:00.0	16.38	6.57	7.3	52.2
10/18/09 22:30:00.0	16.38	6.57	7.3	52.2
10/18/09 23:00:00.0	16	6.21	7.1	52.2
10/18/09 23:30:00.0	16	6.21	7.1	52.2
10/19/09 00:00:00.0	16	6.21	7.1	52.2
10/19/09 00:30:00.0	16	6.07	7	51.7
10/19/09 01:00:00.0	16	6.07	7	51.7
10/19/09 01:30:00.0	16	6.21	7.1	52.2
10/19/09 02:00:00.0	16	6.21	7.1	52.2
10/19/09 02:30:00.0	16	6.21	7.1	52.2
10/19/09 03:00:00.0	15.62	5.86	6.9	52.2
10/19/09 03:30:00.0	15.62	5.86	6.9	52.2
10/19/09 04:00:00.0	15.62	5.86	6.9	52.2
10/19/09 04:30:00.0	15.62	5.86	6.9	52.2
10/19/09 05:00:00.0	15.62	5.86	6.9	52.2
10/19/09 05:30:00.0	15.62	5.86	6.9	52.2
10/19/09 06:00:00.0	15.62	5.86	6.9	52.2
10/19/09 06:30:00.0	15.62	5.86	6.9	52.2
10/19/09 07:00:00.0	16	7.05	7.5	55.3
10/19/09 07:30:00.0	17.14	8.12	8.1	55.3
10/19/09 08:00:00.0	17.52	8.34	8.2	54.8
10/19/09 08:30:00.0	17.9	8.55	8.3	54.3
10/19/09 09:00:00.0	18.28	8.6	8.3	53.2
10/19/09 09:30:00.0	18.28	8.47	8.2	52.7
10/19/09 10:00:00.0	18.66	8.82	8.4	52.7
10/19/09 10:30:00.0	18.66	8.82	8.4	52.7
10/19/09 11:00:00.0	19.04	9.31	8.7	53.2
10/19/09 11:30:00.0	19.04	9.17	8.6	52.7
10/19/09 12:00:00.0	19.42	9.52	8.8	52.7
10/19/09 12:30:00.0	19.81	10.01	9.1	53.2
10/19/09 13:00:00.0	19.81	9.87	9	52.7
10/19/09 13:30:00.0	19.81	9.73	8.9	52.2
10/19/09 14:00:00.0	19.81	9.73	8.9	52.2
10/19/09 14:30:00.0	19.81	9.73	8.9	52.2
10/19/09 15:00:00.0	19.81	9.73	8.9	52.2
10/19/09 15:30:00.0	19.42	9.38	8.7	52.2
10/19/09 16:00:00.0	19.42	9.38	8.7	52.2
10/19/09 16:30:00.0	19.42	9.38	8.7	52.2
10/19/09 17:00:00.0	19.42	9.38	8.7	52.2
10/19/09 17:30:00.0	19.42	9.38	8.7	52.2
10/19/09 18:00:00.0	19.42	9.24	8.6	51.7
10/19/09 18:30:00.0	19.04	9.03	8.5	52.2
10/19/09 19:00:00.0	19.04	9.03	8.5	52.2
10/19/09 19:30:00.0	19.04	9.03	8.5	52.2
10/19/09 20:00:00.0	18.66	8.68	8.3	52.2
10/19/09 20:30:00.0	18.66	8.68	8.3	52.2
10/19/09 21:00:00.0	18.66	8.68	8.3	52.2
10/19/09 21:30:00.0	18.28	8.18	8.1	51.7
10/19/09 22:00:00.0	18.28	8.32	8.1	52.2
10/19/09 22:30:00.0	18.28	8.18	8.1	51.7
10/19/09 23:00:00.0	17.9	7.97	8	52.2
10/19/09 23:30:00.0	17.9	7.83	7.9	51.7
10/20/09 00:00:00.0	17.52	7.48	7.7	51.7
10/20/09 00:30:00.0	17.52	7.48	7.7	51.7
10/20/09 01:00:00.0	17.14	7.13	7.5	51.7
10/20/09 01:30:00.0	17.14	7.13	7.5	51.7
10/20/09 02:00:00.0	17.14	7.13	7.5	51.7
10/20/09 02:30:00.0	16.76	6.64	7.3	51.2
10/20/09 03:00:00.0	16.76	6.78	7.4	51.7
10/20/09 03:30:00.0	16.38	6.29	7.1	51.2
10/20/09 04:00:00.0	16.38	6.43	7.2	51.7
10/20/09 04:30:00.0	16	5.93	7	51.2
10/20/09 05:00:00.0	16	5.93	7	51.2
10/20/09 05:30:00.0	16	5.93	7	51.2
10/20/09 06:00:00.0	15.62	5.41	6.7	50.6
10/20/09 06:30:00.0	15.62	5.41	6.7	50.6
10/20/09 07:00:00.0	16	6.49	7.2	53.2
10/20/09 07:30:00.0	16.76	7.36	7.7	53.8
10/20/09 08:00:00.0	17.52	8.06	8	53.8
10/20/09 08:30:00.0	17.9	8.11	8	52.7
10/20/09 09:00:00.0	18.28	8.18	8.1	51.7
10/20/09 09:30:00.0	18.66	8.68	8.3	52.2
10/20/09 10:00:00.0	18.66	8.39	8.2	51.2
10/20/09 10:30:00.0	19.04	8.57	8.3	50.6
10/20/09 11:00:00.0	19.04	8.57	8.3	50.6
10/20/09 11:30:00.0	19.04	8.42	8.2	50.1
10/20/09 12:00:00.0	19.04	8.42	8.2	50.1
10/20/09 12:30:00.0	19.04	8.42	8.2	50.1
10/20/09 13:00:00.0	19.04	8.12	8	49.1
10/20/09 13:30:00.0	19.04	8.27	8.1	49.6
10/20/09 14:00:00.0	19.04	8.12	8	49.1
10/20/09 14:30:00.0	19.04	7.97	7.9	48.6
10/20/09 15:00:00.0	19.04	8.12	8	49.1
10/20/09 15:30:00.0	19.04	8.12	8	49.1
10/20/09 16:00:00.0	19.04	8.12	8	49.1
10/20/09 16:30:00.0	18.66	7.92	7.9	49.6
10/20/09 17:00:00.0	18.66	7.92	7.9	49.6
10/20/09 17:30:00.0	18.66	7.92	7.9	49.6
10/20/09 18:00:00.0	18.66	7.92	7.9	49.6
10/20/09 18:30:00.0	18.66	7.92	7.9	49.6
10/20/09 19:00:00.0	18.28	7.57	7.7	49.6
10/20/09 19:30:00.0	18.28	7.87	7.9	50.6
10/20/09 20:00:00.0	18.28	7.87	7.9	50.6
10/20/09 20:30:00.0	18.28	7.87	7.9	50.6
10/20/09 21:00:00.0	18.28	7.72	7.8	50.1
10/20/09 21:30:00.0	17.9	7.52	7.7	50.6
10/20/09 22:00:00.0	17.9	7.52	7.7	50.6
10/20/09 22:30:00.0	17.9	7.52	7.7	50.6
10/20/09 23:00:00.0	17.52	7.17	7.5	50.6
10/20/09 23:30:00.0	17.52	7.34	7.6	51.2
10/21/09 00:00:00.0	17.52	7.17	7.5	50.6
10/21/09 00:30:00.0	17.14	6.82	7.4	50.6
10/21/09 01:00:00.0	17.14	6.82	7.4	50.6
10/21/09 01:30:00.0	17.14	6.99	7.5	51.2
10/21/09 02:00:00.0	17.14	6.99	7.5	51.2
10/21/09 02:30:00.0	16.76	6.47	7.2	50.6
10/21/09 03:00:00.0	16.76	6.47	7.2	50.6
10/21/09 03:30:00.0	16.76	6.64	7.3	51.2
10/21/09 04:00:00.0	16.76	6.64	7.3	51.2
10/21/09 04:30:00.0	16.38	6.29	7.1	51.2
10/21/09 05:00:00.0	16.38	6.29	7.1	51.2
10/21/09 05:30:00.0	16.38	6.12	7.1	50.6
10/21/09 06:00:00.0	16.38	6.29	7.1	51.2
10/21/09 06:30:00.0	16.38	6.29	7.1	51.2
10/21/09 07:00:00.0	16.38	6.7	7.3	52.7
10/21/09 07:30:00.0	17.52	8.2	8.1	54.3
10/21/09 08:00:00.0	17.9	8.42	8.2	53.8
10/21/09 08:30:00.0	18.28	8.47	8.2	52.7
10/21/09 09:00:00.0	18.28	8.32	8.1	52.2
10/21/09 09:30:00.0	18.66	8.53	8.3	51.7
10/21/09 10:00:00.0	18.66	8.68	8.3	52.2
10/21/09 10:30:00.0	18.66	8.53	8.3	51.7
10/21/09 11:00:00.0	19.04	8.89	8.4	51.7
10/21/09 11:30:00.0	19.04	8.57	8.3	50.6
10/21/09 12:00:00.0	19.04	8.89	8.4	51.7
10/21/09 12:30:00.0	19.04	8.57	8.3	50.6
10/21/09 13:00:00.0	19.04	8.57	8.3	50.6
10/21/09 13:30:00.0	19.04	9.03	8.5	52.2
10/21/09 14:00:00.0	19.42	9.24	8.6	51.7
10/21/09 14:30:00.0	19.42	8.92	8.5	50.6
10/21/09 15:00:00.0	19.42	8.92	8.5	50.6
10/21/09 15:30:00.0	19.42	9.09	8.6	51.2
10/21/09 16:00:00.0	19.42	9.24	8.6	51.7
10/21/09 16:30:00.0	19.42	8.92	8.5	50.6
10/21/09 17:00:00.0	19.42	8.92	8.5	50.6
10/21/09 17:30:00.0	19.04	8.74	8.4	51.2
10/21/09 18:00:00.0	19.04	8.74	8.4	51.2
10/21/09 18:30:00.0	19.04	8.74	8.4	51.2
10/21/09 19:00:00.0	18.66	8.53	8.3	51.7
10/21/09 19:30:00.0	18.66	8.53	8.3	51.7
10/21/09 20:00:00.0	18.66	8.53	8.3	51.7
10/21/09 20:30:00.0	18.28	8.18	8.1	51.7
10/21/09 21:00:00.0	18.28	8.32	8.1	52.2
10/21/09 21:30:00.0	18.28	8.18	8.1	51.7
10/21/09 22:00:00.0	17.9	7.83	7.9	51.7
10/21/09 22:30:00.0	17.9	7.97	8	52.2
10/21/09 23:00:00.0	17.9	7.97	8	52.2
10/21/09 23:30:00.0	17.9	7.97	8	52.2
10/22/09 00:00:00.0	17.52	7.62	7.8	52.2
10/22/09 00:30:00.0	17.52	7.62	7.8	52.2
10/22/09 01:00:00.0	17.52	7.62	7.8	52.2
10/22/09 01:30:00.0	17.52	7.62	7.8	52.2
10/22/09 02:00:00.0	17.14	7.13	7.5	51.7
10/22/09 02:30:00.0	17.14	7.27	7.6	52.2
10/22/09 03:00:00.0	17.14	7.27	7.6	52.2
10/22/09 03:30:00.0	16.76	6.78	7.4	51.7
10/22/09 04:00:00.0	16.76	6.92	7.4	52.2
10/22/09 04:30:00.0	16.76	6.92	7.4	52.2
10/22/09 05:00:00.0	16.38	6.43	7.2	51.7
10/22/09 05:30:00.0	16.38	6.57	7.3	52.2
10/22/09 06:00:00.0	16.38	6.43	7.2	51.7
10/22/09 06:30:00.0	16	6.07	7	51.7
10/22/09 07:00:00.0	16	6.65	7.3	53.8
10/22/09 07:30:00.0	17.14	8.12	8.1	55.3
10/22/09 08:00:00.0	18.28	9.04	8.6	54.8
10/22/09 08:30:00.0	18.66	9.26	8.7	54.3
10/22/09 09:00:00.0	19.04	9.31	8.7	53.2
10/22/09 09:30:00.0	19.81	9.87	9	52.7
10/22/09 10:00:00.0	19.81	9.73	8.9	52.2
10/22/09 10:30:00.0	19.81	9.44	8.7	51.2
10/22/09 11:00:00.0	20.19	9.62	8.8	50.6
10/22/09 11:30:00.0	20.19	9.47	8.7	50.1
10/22/09 12:00:00.0	20.19	9.32	8.7	49.6
10/22/09 12:30:00.0	20.19	9.47	8.7	50.1
10/22/09 13:00:00.0	20.19	9.02	8.5	48.6
10/22/09 13:30:00.0	20.19	9.17	8.6	49.1
10/22/09 14:00:00.0	19.81	8.82	8.4	49.1
10/22/09 14:30:00.0	19.81	8.67	8.3	48.6
10/22/09 15:00:00.0	19.81	8.97	8.5	49.6
10/22/09 15:30:00.0	19.81	8.67	8.3	48.6
10/22/09 16:00:00.0	19.81	8.67	8.3	48.6
10/22/09 16:30:00.0	19.81	8.82	8.4	49.1
10/22/09 17:00:00.0	19.81	8.67	8.3	48.6
10/22/09 17:30:00.0	19.81	8.67	8.3	48.6
10/22/09 18:00:00.0	19.81	8.82	8.4	49.1
10/22/09 18:30:00.0	19.42	8.47	8.2	49.1
10/22/09 19:00:00.0	19.42	8.32	8.1	48.6
10/22/09 19:30:00.0	19.04	8.12	8	49.1
10/22/09 20:00:00.0	19.04	8.12	8	49.1
10/22/09 20:30:00.0	18.66	7.92	7.9	49.6
10/22/09 21:00:00.0	18.66	8.07	8	50.1
10/22/09 21:30:00.0	18.66	7.92	7.9	49.6
10/22/09 22:00:00.0	18.28	7.57	7.7	49.6
10/22/09 22:30:00.0	18.28	7.72	7.8	50.1
10/22/09 23:00:00.0	18.28	7.72	7.8	50.1
10/22/09 23:30:00.0	17.9	7.37	7.6	50.1
10/23/09 00:00:00.0	17.9	7.52	7.7	50.6
10/23/09 00:30:00.0	17.9	7.52	7.7	50.6
10/23/09 01:00:00.0	17.9	7.52	7.7	50.6
10/23/09 01:30:00.0	17.52	7.17	7.5	50.6
10/23/09 02:00:00.0	17.52	7.17	7.5	50.6
10/23/09 02:30:00.0	17.52	7.34	7.6	51.2
10/23/09 03:00:00.0	17.14	6.82	7.4	50.6
10/23/09 03:30:00.0	17.14	6.82	7.4	50.6
10/23/09 04:00:00.0	17.14	6.99	7.5	51.2
10/23/09 04:30:00.0	17.14	6.99	7.5	51.2
10/23/09 05:00:00.0	17.14	6.99	7.5	51.2
10/23/09 05:30:00.0	16.76	6.64	7.3	51.2
10/23/09 06:00:00.0	16.76	6.64	7.3	51.2
10/23/09 06:30:00.0	16.76	6.78	7.4	51.7
10/23/09 07:00:00.0	16.76	7.06	7.5	52.7
10/23/09 07:30:00.0	17.52	8.06	8	53.8
10/23/09 08:00:00.0	17.9	8.25	8.1	53.2
10/23/09 08:30:00.0	18.28	8.47	8.2	52.7
10/23/09 09:00:00.0	18.66	8.82	8.4	52.7
10/23/09 09:30:00.0	18.66	8.53	8.3	51.7
10/23/09 10:00:00.0	18.66	8.53	8.3	51.7
10/23/09 10:30:00.0	19.04	8.89	8.4	51.7
10/23/09 11:00:00.0	19.04	9.03	8.5	52.2
10/23/09 11:30:00.0	19.04	8.57	8.3	50.6
10/23/09 12:00:00.0	19.04	8.74	8.4	51.2
10/23/09 12:30:00.0	19.04	8.57	8.3	50.6
10/23/09 13:00:00.0	19.04	8.57	8.3	50.6
10/23/09 13:30:00.0	19.04	8.57	8.3	50.6
10/23/09 14:00:00.0	19.04	8.74	8.4	51.2
10/23/09 14:30:00.0	19.04	8.74	8.4	51.2
10/23/09 15:00:00.0	19.04	8.74	8.4	51.2
10/23/09 15:30:00.0	19.04	8.74	8.4	51.2
10/23/09 16:00:00.0	19.04	8.74	8.4	51.2
10/23/09 16:30:00.0	19.04	8.74	8.4	51.2
10/23/09 17:00:00.0	19.04	8.74	8.4	51.2
10/23/09 17:30:00.0	19.04	9.03	8.5	52.2
10/23/09 18:00:00.0	19.04	8.74	8.4	51.2
10/23/09 18:30:00.0	18.66	8.53	8.3	51.7
10/23/09 19:00:00.0	18.66	8.53	8.3	51.7
10/23/09 19:30:00.0	18.66	8.53	8.3	51.7
10/23/09 20:00:00.0	18.28	8.18	8.1	51.7
10/23/09 20:30:00.0	18.28	8.18	8.1	51.7
10/23/09 21:00:00.0	18.28	8.18	8.1	51.7
10/23/09 21:30:00.0	17.9	7.83	7.9	51.7
10/23/09 22:00:00.0	17.9	7.83	7.9	51.7
10/23/09 22:30:00.0	17.52	7.48	7.7	51.7
10/23/09 23:00:00.0	17.9	8.11	8	52.7
10/23/09 23:30:00.0	17.9	7.83	7.9	51.7
10/24/09 00:00:00.0	17.9	8.11	8	52.7
10/24/09 00:30:00.0	17.9	7.83	7.9	51.7
10/24/09 01:00:00.0	17.9	7.97	8	52.2
10/24/09 01:30:00.0	17.9	7.97	8	52.2
10/24/09 02:00:00.0	17.9	7.83	7.9	51.7
10/24/09 02:30:00.0	17.9	7.97	8	52.2
10/24/09 03:00:00.0	17.9	7.69	7.8	51.2
10/24/09 03:30:00.0	17.9	7.97	8	52.2
10/24/09 04:00:00.0	17.9	7.52	7.7	50.6
10/24/09 04:30:00.0	17.9	7.83	7.9	51.7
10/24/09 05:00:00.0	18.28	7.72	7.8	50.1
10/24/09 05:30:00.0	18.28	7.87	7.9	50.6
10/24/09 06:00:00.0	18.28	7.72	7.8	50.1
10/24/09 06:30:00.0	17.9	7.08	7.5	49.1
10/24/09 07:00:00.0	17.9	6.93	7.4	48.6
10/24/09 07:30:00.0	17.52	6.58	7.3	48.6
10/24/09 08:00:00.0	17.14	6.05	7	48
10/24/09 08:30:00.0	17.14	6.23	7.1	48.6
10/24/09 09:00:00.0	16.76	5.7	6.8	48
10/24/09 09:30:00.0	16.76	5.88	6.9	48.6
10/24/09 10:00:00.0	16.38	5.53	6.8	48.6
10/24/09 10:30:00.0	16.38	5.53	6.8	48.6
10/24/09 11:00:00.0	16.38	5.53	6.8	48.6
10/24/09 11:30:00.0	16.38	5.68	6.8	49.1
10/24/09 12:00:00.0	16.38	5.53	6.8	48.6
10/24/09 12:30:00.0	16.38	5.53	6.8	48.6
10/24/09 13:00:00.0	16	5.18	6.6	48.6
10/24/09 13:30:00.0	16	5.18	6.6	48.6
10/24/09 14:00:00.0	16	5.18	6.6	48.6
10/24/09 14:30:00.0	16	5.33	6.7	49.1
10/24/09 15:00:00.0	16	5.33	6.7	49.1
10/24/09 15:30:00.0	16	5.33	6.7	49.1
10/24/09 16:00:00.0	16.38	5.68	6.8	49.1
10/24/09 16:30:00.0	16.38	5.83	6.9	49.6
10/24/09 17:00:00.0	16.38	5.83	6.9	49.6
10/24/09 17:30:00.0	16	5.48	6.8	49.6
10/24/09 18:00:00.0	16	5.48	6.8	49.6
10/24/09 18:30:00.0	16	5.48	6.8	49.6
10/24/09 19:00:00.0	16	5.48	6.8	49.6
10/24/09 19:30:00.0	16	5.62	6.8	50.1
10/24/09 20:00:00.0	16	5.62	6.8	50.1
10/24/09 20:30:00.0	15.62	5.27	6.7	50.1
10/24/09 21:00:00.0	15.62	5.13	6.6	49.6
10/24/09 21:30:00.0	15.62	5.27	6.7	50.1
10/24/09 22:00:00.0	15.62	5.27	6.7	50.1
10/24/09 22:30:00.0	15.23	4.92	6.5	50.1
10/24/09 23:00:00.0	15.23	4.92	6.5	50.1
10/24/09 23:30:00.0	15.23	4.92	6.5	50.1
10/25/09 00:00:00.0	14.85	4.71	6.4	50.6
10/25/09 00:30:00.0	14.85	4.57	6.4	50.1
10/25/09 01:00:00.0	14.85	4.57	6.4	50.1
10/25/09 01:30:00.0	14.85	4.57	6.4	50.1
10/25/09 02:00:00.0	14.47	4.21	6.2	50.1
10/25/09 02:30:00.0	14.47	4.21	6.2	50.1
10/25/09 03:00:00.0	14.47	4.21	6.2	50.1
10/25/09 03:30:00.0	14.09	3.86	6.1	50.1
10/25/09 04:00:00.0	14.09	3.86	6.1	50.1
10/25/09 04:30:00.0	14.09	3.72	6	49.6
10/25/09 05:00:00.0	13.7	3.51	5.9	50.1
10/25/09 05:30:00.0	13.7	3.51	5.9	50.1
10/25/09 06:00:00.0	13.7	3.37	5.9	49.6
10/25/09 06:30:00.0	13.32	3.15	5.8	50.1
10/25/09 07:00:00.0	13.32	3.01	5.7	49.6
10/25/09 07:30:00.0	12.93	2.66	5.6	49.6
10/25/09 08:00:00.0	12.93	2.66	5.6	49.6
10/25/09 08:30:00.0	12.93	2.66	5.6	49.6
10/25/09 09:00:00.0	12.93	2.66	5.6	49.6
10/25/09 09:30:00.0	12.55	2.3	5.5	49.6
10/25/09 10:00:00.0	12.55	2.3	5.5	49.6
10/25/09 10:30:00.0	12.55	2.44	5.5	50.1
10/25/09 11:00:00.0	12.55	2.44	5.5	50.1
10/25/09 11:30:00.0	12.55	2.44	5.5	50.1
10/25/09 12:00:00.0	12.55	2.44	5.5	50.1
10/25/09 12:30:00.0	12.55	2.58	5.6	50.6
10/25/09 13:00:00.0	12.55	2.44	5.5	50.1
10/25/09 13:30:00.0	12.55	2.44	5.5	50.1
10/25/09 14:00:00.0	12.55	2.44	5.5	50.1
10/25/09 14:30:00.0	12.55	2.44	5.5	50.1
10/25/09 15:00:00.0	12.93	2.8	5.7	50.1
10/25/09 15:30:00.0	12.93	2.94	5.7	50.6
10/25/09 16:00:00.0	12.93	2.94	5.7	50.6
10/25/09 16:30:00.0	12.93	2.94	5.7	50.6
10/25/09 17:00:00.0	12.93	2.94	5.7	50.6
10/25/09 17:30:00.0	12.93	3.11	5.8	51.2
10/25/09 18:00:00.0	12.93	3.11	5.8	51.2
10/25/09 18:30:00.0	12.93	3.11	5.8	51.2
10/25/09 19:00:00.0	12.93	3.11	5.8	51.2
10/25/09 19:30:00.0	12.93	3.11	5.8	51.2
10/25/09 20:00:00.0	12.93	3.11	5.8	51.2
10/25/09 20:30:00.0	12.93	3.11	5.8	51.2
10/25/09 21:00:00.0	12.93	3.11	5.8	51.2
10/25/09 21:30:00.0	12.93	3.11	5.8	51.2
10/25/09 22:00:00.0	12.93	3.24	5.8	51.7
10/25/09 22:30:00.0	12.93	3.24	5.8	51.7
10/25/09 23:00:00.0	12.93	3.24	5.8	51.7
10/25/09 23:30:00.0	12.93	3.24	5.8	51.7
10/26/09 00:00:00.0	12.93	3.24	5.8	51.7
10/26/09 00:30:00.0	12.93	3.24	5.8	51.7
10/26/09 01:00:00.0	12.93	3.24	5.8	51.7
10/26/09 01:30:00.0	12.93	3.38	5.9	52.2
10/26/09 02:00:00.0	12.93	3.38	5.9	52.2
10/26/09 02:30:00.0	12.93	3.38	5.9	52.2
10/26/09 03:00:00.0	12.93	3.38	5.9	52.2
10/26/09 03:30:00.0	12.93	3.38	5.9	52.2
10/26/09 04:00:00.0	12.93	3.38	5.9	52.2
10/26/09 04:30:00.0	12.93	3.38	5.9	52.2
10/26/09 05:00:00.0	12.93	3.38	5.9	52.2
10/26/09 05:30:00.0	12.93	3.38	5.9	52.2
10/26/09 06:00:00.0	12.93	3.38	5.9	52.2
10/26/09 06:30:00.0	13.32	4.43	6.3	54.8
10/26/09 07:00:00.0	14.85	6.52	7.3	57.4
10/26/09 07:30:00.0	16	7.34	7.7	56.4
10/26/09 08:00:00.0	17.14	8.25	8.1	55.8
